empVarRate,emp.var.rate,campaign,education,pdays,month_may,poutcome_success,housing_yes,housing_no,job_admin.,day_of_week_mon,day_of_week_fri,day_of_week_thu,day_of_week_wed,day_of_week_tue,middle,marital_married,previous,young,contact_telephone,job_technician,job_blue-collar,marital_single,loan_no,contact_cellular,loan_yes,middlish,default_unknown,job_services,marital_divorced,job_management,default_no,poutcome_nonexistent,month_oct,old,month_jul,month_aug,month_apr,job_entrepreneur,job_self-employed,month_jun,month_mar,job_retired,month_nov,younger,poutcome_failure,older,job_unemployed,job_housemaid,month_sep,housing_unknown,loan_unknown,job_unknown,month_dec,marital_unknown,default_yes
0,0.1283164416226695,0.12396929316147882,0.09598586260178145,0.02844694983120856,0.023499687055037213,0.02287234819605728,0.022709460439959247,0.022616441411282176,0.021363694631665497,0.01986219439618059,0.019811488205007482,0.01974087300090711,0.019512008054874727,0.01908659825145149,0.01901164262878804,0.018944844081752576,0.01893918266321991,0.018014803171636787,0.01771325952057114,0.01727936206935504,0.01691279517648155,0.016685552691982436,0.015902609839001734,0.015481916984283589,0.015246942354775023,0.014735035119543747,0.012872766088808576,0.012750517981479602,0.012688164253724696,0.01207155323862235,0.010857634295813491,0.010613179777559432,0.009365823247017277,0.008923744695744848,0.008850776666972591,0.008686622229954194,0.008474633054902309,0.00826202320706979,0.008041774799598242,0.007933318896947004,0.007753112470597646,0.006929546253355807,0.0066960998043216905,0.006533363210191114,0.006205399489372542,0.005978784993367824,0.005512000502709318,0.005448721127637891,0.005030412660513866,0.0028276965463882395,0.0027669134101203953,0.0025096483642678847,0.0019319044629955272,0.0008197030429608972,2.874066032238902e-06

consPriceIdk,campaign,cons.price.idx,education,pdays,poutcome_success,housing_yes,housing_no,day_of_week_mon,previous,job_admin.,day_of_week_thu,day_of_week_wed,contact_cellular,day_of_week_tue,day_of_week_fri,young,middle,marital_married,month_may,job_technician,contact_telephone,marital_single,job_blue-collar,loan_no,poutcome_nonexistent,loan_yes,middlish,job_services,month_jun,marital_divorced,default_no,job_management,month_mar,month_apr,default_unknown,month_oct,old,month_aug,month_nov,job_entrepreneur,job_self-employed,month_jul,poutcome_failure,job_retired,older,younger,month_sep,job_unemployed,job_housemaid,housing_unknown,loan_unknown,job_unknown,month_dec,marital_unknown,default_yes
0,0.12080890814136055,0.1007843240471041,0.09375939346540861,0.031408819815506556,0.027142420377085107,0.022436793482931493,0.022334097718144014,0.022084134908797914,0.021448919300286015,0.021345582319802645,0.02099508818237412,0.02065504975522506,0.020617853589550546,0.02044168043898907,0.02024179027783331,0.01876850172154407,0.018566864667356575,0.01847137561703902,0.017658704985253605,0.017127486896299948,0.017011228883839515,0.016085954728689622,0.01591569100394249,0.015706845926422987,0.015648040733890416,0.015495047332342405,0.015432514836142221,0.012581835659633908,0.012517318909679703,0.012428626856574575,0.012069533861496652,0.01141202634442794,0.011131151624541171,0.01085341832486393,0.01075203551166715,0.01074567310092242,0.0094198706546127,0.008877363677299974,0.00841292008179518,0.008321473036306676,0.008072040290601564,0.007811451626469597,0.007669252697320997,0.00752448723747065,0.006905638548241284,0.006797959065904796,0.005622388892957265,0.005534140290145364,0.005400280383192194,0.0028666838159943334,0.0028633242073384125,0.0023933914624416157,0.001696568395667923,0.0009252621563797692,7.701328900964749e-07
